x,y,detectorID,nPrimary,roiCounts,normalizedCounts
-47.9592,43.8776,1,400000,5,1.25e-05
-47.9592,43.8776,2,400000,20,5e-05
-47.9592,43.8776,3,400000,16,4e-05
-47.9592,43.8776,4,400000,1,2.5e-06
-47.9592,43.8776,5,400000,5,1.25e-05
-47.9592,45.9184,0,400000,4,1e-05
-47.9592,45.9184,1,400000,2,5e-06
-47.9592,45.9184,2,400000,25,6.25e-05
-47.9592,45.9184,3,400000,8,2e-05
-47.9592,45.9184,4,400000,0,0.0
-47.9592,45.9184,5,400000,2,5e-06
-47.9592,47.9592,0,400000,2,5e-06
-47.9592,47.9592,1,400000,9,2.25e-05
-47.9592,47.9592,2,400000,10,2.5e-05
-47.9592,47.9592,3,400000,17,4.25e-05
-47.9592,47.9592,4,400000,0,0.0
-47.9592,47.9592,5,400000,1,2.5e-06
-47.9592,50.0,0,400000,3,7.5e-06
-47.9592,50.0,1,400000,7,1.75e-05
-47.9592,50.0,2,400000,25,6.25e-05
-47.9592,50.0,3,400000,9,2.25e-05
-47.9592,50.0,4,400000,3,7.5e-06
-47.9592,50.0,5,400000,0,0.0
-45.9184,-50.0,0,400000,1,2.5e-06
-45.9184,-50.0,1,400000,4,1e-05
-45.9184,-50.0,2,400000,2,5e-06
-45.9184,-50.0,3,400000,6,1.5e-05
-45.9184,-50.0,4,400000,15,3.75e-05
-45.9184,-50.0,5,400000,8,2e-05
-45.9184,-47.9592,0,400000,2,5e-06
-45.9184,-47.9592,1,400000,9,2.25e-05
-45.9184,-47.9592,2,400000,7,1.75e-05
-45.9184,-47.9592,3,400000,9,2.25e-05
-45.9184,-47.9592,4,400000,17,4.25e-05
-45.9184,-47.9592,5,400000,6,1.5e-05
-45.9184,-45.9184,0,400000,0,0.0
-45.9184,-45.9184,1,400000,4,1e-05
-45.9184,-45.9184,2,400000,2,5e-06
-45.9184,-45.9184,3,400000,11,2.75e-05
-45.9184,-45.9184,4,400000,11,2.75e-05
-45.9184,-45.9184,5,400000,9,2.25e-05
-45.9184,-43.8776,0,400000,2,5e-06
-45.9184,-43.8776,1,400000,3,7.5e-06
-45.9184,-43.8776,2,400000,1,2.5e-06
-45.9184,-43.8776,3,400000,15,3.75e-05
-45.9184,-43.8776,4,400000,18,4.5e-05
-45.9184,-43.8776,5,400000,4,1e-05
-45.9184,-41.8367,0,400000,4,1e-05
-45.9184,-41.8367,1,400000,0,0.0
-45.9184,-41.8367,2,400000,0,0.0
-45.9184,-41.8367,3,400000,9,2.25e-05
-45.9184,-41.8367,4,400000,27,6.75e-05
-45.9184,-41.8367,5,400000,5,1.25e-05
-45.9184,-39.7959,0,400000,2,5e-06
-45.9184,-39.7959,1,400000,9,2.25e-05
-45.9184,-39.7959,2,400000,3,7.5e-06
-45.9184,-39.7959,3,400000,10,2.5e-05
-45.9184,-39.7959,4,400000,13,3.25e-05
-45.9184,-39.7959,5,400000,1,2.5e-06
-45.9184,-37.7551,0,400000,4,1e-05
-45.9184,-37.7551,1,400000,6,1.5e-05
-45.9184,-37.7551,2,400000,4,1e-05
-45.9184,-37.7551,3,400000,6,1.5e-05
-45.9184,-37.7551,4,400000,14,3.5e-05
-45.9184,-37.7551,5,400000,5,1.25e-05
-45.9184,-35.7143,0,400000,2,5e-06
-45.9184,-35.7143,1,400000,5,1.25e-05
-45.9184,-35.7143,2,400000,1,2.5e-06
-45.9184,-35.7143,3,400000,20,5e-05
-45.9184,-35.7143,4,400000,34,8.5e-05
-45.9184,-35.7143,5,400000,6,1.5e-05
-45.9184,-33.6735,0,400000,4,1e-05
-45.9184,-33.6735,1,400000,2,5e-06
-45.9184,-33.6735,2,400000,7,1.75e-05
-45.9184,-33.6735,3,400000,16,4e-05
-45.9184,-33.6735,4,400000,12,3e-05
-45.9184,-33.6735,5,400000,4,1e-05
-45.9184,-31.6327,0,400000,8,2e-05
-45.9184,-31.6327,1,400000,6,1.5e-05
-45.9184,-31.6327,2,400000,1,2.5e-06
-45.9184,-31.6327,3,400000,14,3.5e-05
-45.9184,-31.6327,4,400000,12,3e-05
-45.9184,-31.6327,5,400000,3,7.5e-06
-45.9184,-29.5918,0,400000,2,5e-06
-45.9184,-29.5918,1,400000,5,1.25e-05
-45.9184,-29.5918,2,400000,4,1e-05
-45.9184,-29.5918,3,400000,22,5.5e-05
-45.9184,-29.5918,4,400000,17,4.25e-05
-45.9184,-29.5918,5,400000,4,1e-05
-45.9184,-27.551,0,400000,3,7.5e-06
-45.9184,-27.551,1,400000,6,1.5e-05
-45.9184,-27.551,2,400000,7,1.75e-05
-45.9184,-27.551,3,400000,18,4.5e-05
-45.9184,-27.551,4,400000,32,8e-05
-45.9184,-27.551,5,400000,7,1.75e-05
-45.9184,-25.5102,0,400000,6,1.5e-05
-45.9184,-25.5102,1,400000,5,1.25e-05
-45.9184,-25.5102,2,400000,13,3.25e-05
-45.9184,-25.5102,3,400000,26,6.5e-05
-45.9184,-25.5102,4,400000,23,5.75e-05
-45.9184,-25.5102,5,400000,12,3e-05
-45.9184,-23.4694,0,400000,2,5e-06
-45.9184,-23.4694,1,400000,4,1e-05
-45.9184,-23.4694,2,400000,1,2.5e-06
-45.9184,-23.4694,3,400000,13,3.25e-05
-45.9184,-23.4694,4,400000,31,7.75e-05
-45.9184,-23.4694,5,400000,6,1.5e-05
-45.9184,-21.4286,0,400000,11,2.75e-05
-45.9184,-21.4286,1,400000,3,7.5e-06
-45.9184,-21.4286,2,400000,5,1.25e-05
-45.9184,-21.4286,3,400000,26,6.5e-05
-45.9184,-21.4286,4,400000,20,5e-05
-45.9184,-21.4286,5,400000,1,2.5e-06
-45.9184,-19.3878,0,400000,8,2e-05
-45.9184,-19.3878,1,400000,4,1e-05
-45.9184,-19.3878,2,400000,4,1e-05
-45.9184,-19.3878,3,400000,20,5e-05
-45.9184,-19.3878,4,400000,19,4.75e-05
-45.9184,-19.3878,5,400000,5,1.25e-05
-45.9184,-17.3469,0,400000,1,2.5e-06
-45.9184,-17.3469,1,400000,6,1.5e-05
-45.9184,-17.3469,2,400000,4,1e-05
-45.9184,-17.3469,3,400000,22,5.5e-05
-45.9184,-17.3469,4,400000,21,5.25e-05
-45.9184,-17.3469,5,400000,1,2.5e-06
-45.9184,-15.3061,0,400000,4,1e-05
-45.9184,-15.3061,1,400000,6,1.5e-05
-45.9184,-15.3061,2,400000,10,2.5e-05
-45.9184,-15.3061,3,400000,32,8e-05
-45.9184,-15.3061,4,400000,13,3.25e-05
-45.9184,-15.3061,5,400000,11,2.75e-05
-45.9184,-13.2653,0,400000,5,1.25e-05
-45.9184,-13.2653,1,400000,4,1e-05
-45.9184,-13.2653,2,400000,9,2.25e-05
-45.9184,-13.2653,3,400000,25,6.25e-05
-45.9184,-13.2653,4,400000,11,2.75e-05
-45.9184,-13.2653,5,400000,1,2.5e-06
-45.9184,-11.2245,0,400000,8,2e-05
-45.9184,-11.2245,1,400000,6,1.5e-05
-45.9184,-11.2245,2,400000,9,2.25e-05
-45.9184,-11.2245,3,400000,37,9.25e-05
-45.9184,-11.2245,4,400000,12,3e-05
-45.9184,-11.2245,5,400000,1,2.5e-06
-45.9184,-9.18367,0,400000,7,1.75e-05
-45.9184,-9.18367,1,400000,4,1e-05
-45.9184,-9.18367,2,400000,6,1.5e-05
-45.9184,-9.18367,3,400000,31,7.75e-05
-45.9184,-9.18367,4,400000,26,6.5e-05
-45.9184,-9.18367,5,400000,13,3.25e-05
-45.9184,-7.14286,0,400000,5,1.25e-05
-45.9184,-7.14286,1,400000,12,3e-05
-45.9184,-7.14286,2,400000,13,3.25e-05
-45.9184,-7.14286,3,400000,39,9.75e-05
-45.9184,-7.14286,4,400000,12,3e-05
-45.9184,-7.14286,5,400000,4,1e-05
-45.9184,-5.10204,0,400000,0,0.0
-45.9184,-5.10204,1,400000,6,1.5e-05
-45.9184,-5.10204,2,400000,8,2e-05
-45.9184,-5.10204,3,400000,29,7.25e-05
-45.9184,-5.10204,4,400000,12,3e-05
-45.9184,-5.10204,5,400000,5,1.25e-05
-45.9184,-3.06122,0,400000,16,4e-05
-45.9184,-3.06122,1,400000,7,1.75e-05
-45.9184,-3.06122,2,400000,7,1.75e-05
-45.9184,-3.06122,3,400000,24,6e-05
-45.9184,-3.06122,4,400000,15,3.75e-05
-45.9184,-3.06122,5,400000,6,1.5e-05
-45.9184,-1.02041,0,400000,2,5e-06
-45.9184,-1.02041,1,400000,2,5e-06
-45.9184,-1.02041,2,400000,10,2.5e-05
-45.9184,-1.02041,3,400000,48,0.00012
-45.9184,-1.02041,4,400000,7,1.75e-05
-45.9184,-1.02041,5,400000,2,5e-06
-45.9184,1.02041,0,400000,5,1.25e-05
-45.9184,1.02041,1,400000,3,7.5e-06
-45.9184,1.02041,2,400000,11,2.75e-05
-45.9184,1.02041,3,400000,35,8.75e-05
-45.9184,1.02041,4,400000,8,2e-05
-45.9184,1.02041,5,400000,8,2e-05
-45.9184,3.06122,0,400000,6,1.5e-05
-45.9184,3.06122,1,400000,2,5e-06
-45.9184,3.06122,2,400000,23,5.75e-05
-45.9184,3.06122,3,400000,28,7e-05
-45.9184,3.06122,4,400000,11,2.75e-05
-45.9184,3.06122,5,400000,6,1.5e-05
-45.9184,5.10204,0,400000,8,2e-05
-45.9184,5.10204,1,400000,6,1.5e-05
-45.9184,5.10204,2,400000,25,6.25e-05
-45.9184,5.10204,3,400000,42,0.000105
-45.9184,5.10204,4,400000,17,4.25e-05
-45.9184,5.10204,5,400000,2,5e-06
-45.9184,7.14286,0,400000,15,3.75e-05
-45.9184,7.14286,1,400000,5,1.25e-05
-45.9184,7.14286,2,400000,10,2.5e-05
-45.9184,7.14286,3,400000,30,7.5e-05
-45.9184,7.14286,4,400000,7,1.75e-05
-45.9184,7.14286,5,400000,0,0.0
-45.9184,9.18367,0,400000,5,1.25e-05
-45.9184,9.18367,1,400000,3,7.5e-06
-45.9184,9.18367,2,400000,15,3.75e-05
-45.9184,9.18367,3,400000,36,9e-05
-45.9184,9.18367,4,400000,10,2.5e-05
-45.9184,9.18367,5,400000,7,1.75e-05
-45.9184,11.2245,0,400000,12,3e-05
-45.9184,11.2245,1,400000,3,7.5e-06
-45.9184,11.2245,2,400000,26,6.5e-05
-45.9184,11.2245,3,400000,21,5.25e-05
-45.9184,11.2245,4,400000,12,3e-05
-45.9184,11.2245,5,400000,3,7.5e-06
-45.9184,13.2653,0,400000,6,1.5e-05
-45.9184,13.2653,1,400000,5,1.25e-05
-45.9184,13.2653,2,400000,36,9e-05
-45.9184,13.2653,3,400000,30,7.5e-05
-45.9184,13.2653,4,400000,7,1.75e-05
-45.9184,13.2653,5,400000,2,5e-06
-45.9184,15.3061,0,400000,4,1e-05
-45.9184,15.3061,1,400000,3,7.5e-06
-45.9184,15.3061,2,400000,16,4e-05
-45.9184,15.3061,3,400000,31,7.75e-05
-45.9184,15.3061,4,400000,11,2.75e-05
-45.9184,15.3061,5,400000,8,2e-05
-45.9184,17.3469,0,400000,1,2.5e-06
-45.9184,17.3469,1,400000,10,2.5e-05
-45.9184,17.3469,2,400000,32,8e-05
-45.9184,17.3469,3,400000,23,5.75e-05
-45.9184,17.3469,4,400000,5,1.25e-05
-45.9184,17.3469,5,400000,3,7.5e-06
-45.9184,19.3878,0,400000,6,1.5e-05
-45.9184,19.3878,1,400000,5,1.25e-05
-45.9184,19.3878,2,400000,17,4.25e-05
-45.9184,19.3878,3,400000,28,7e-05
-45.9184,19.3878,4,400000,9,2.25e-05
-45.9184,19.3878,5,400000,0,0.0
-45.9184,21.4286,0,400000,9,2.25e-05
-45.9184,21.4286,1,400000,7,1.75e-05
-45.9184,21.4286,2,400000,22,5.5e-05
-45.9184,21.4286,3,400000,36,9e-05
-45.9184,21.4286,4,400000,2,5e-06
-45.9184,21.4286,5,400000,1,2.5e-06
-45.9184,23.4694,0,400000,8,2e-05
-45.9184,23.4694,1,400000,3,7.5e-06
-45.9184,23.4694,2,400000,16,4e-05
-45.9184,23.4694,3,400000,22,5.5e-05
-45.9184,23.4694,4,400000,2,5e-06
-45.9184,23.4694,5,400000,1,2.5e-06
-45.9184,25.5102,0,400000,4,1e-05
-45.9184,25.5102,1,400000,2,5e-06
-45.9184,25.5102,2,400000,24,6e-05
-45.9184,25.5102,3,400000,27,6.75e-05
-45.9184,25.5102,4,400000,1,2.5e-06
-45.9184,25.5102,5,400000,2,5e-06
-45.9184,27.551,0,400000,2,5e-06
-45.9184,27.551,1,400000,0,0.0
-45.9184,27.551,2,400000,30,7.5e-05
-45.9184,27.551,3,400000,23,5.75e-05
-45.9184,27.551,4,400000,0,0.0
-45.9184,27.551,5,400000,2,5e-06
-45.9184,29.5918,0,400000,1,2.5e-06
-45.9184,29.5918,1,400000,6,1.5e-05
-45.9184,29.5918,2,400000,22,5.5e-05
-45.9184,29.5918,3,400000,30,7.5e-05
-45.9184,29.5918,4,400000,0,0.0
-45.9184,29.5918,5,400000,3,7.5e-06
-45.9184,31.6327,0,400000,0,0.0
-45.9184,31.6327,1,400000,3,7.5e-06
-45.9184,31.6327,2,400000,20,5e-05
-45.9184,31.6327,3,400000,13,3.25e-05
-45.9184,31.6327,4,400000,7,1.75e-05
-45.9184,31.6327,5,400000,3,7.5e-06
-45.9184,33.6735,0,400000,0,0.0
-45.9184,33.6735,1,400000,10,2.5e-05
-45.9184,33.6735,2,400000,26,6.5e-05
-45.9184,33.6735,3,400000,15,3.75e-05
-45.9184,33.6735,4,400000,1,2.5e-06
-45.9184,33.6735,5,400000,6,1.5e-05
-45.9184,35.7143,0,400000,0,0.0
-45.9184,35.7143,1,400000,9,2.25e-05
-45.9184,35.7143,2,400000,38,9.5e-05
-45.9184,35.7143,3,400000,16,4e-05
-45.9184,35.7143,4,400000,6,1.5e-05
-45.9184,35.7143,5,400000,3,7.5e-06
-45.9184,37.7551,0,400000,0,0.0
-45.9184,37.7551,1,400000,11,2.75e-05
-45.9184,37.7551,2,400000,32,8e-05
-45.9184,37.7551,3,400000,15,3.75e-05
-45.9184,37.7551,4,400000,4,1e-05
-45.9184,37.7551,5,400000,6,1.5e-05
-45.9184,39.7959,0,400000,0,0.0
-45.9184,39.7959,1,400000,6,1.5e-05
-45.9184,39.7959,2,400000,19,4.75e-05
-45.9184,39.7959,3,400000,11,2.75e-05
-45.9184,39.7959,4,400000,4,1e-05
-45.9184,39.7959,5,400000,2,5e-06
-45.9184,41.8367,0,400000,0,0.0
-45.9184,41.8367,1,400000,4,1e-05
-45.9184,41.8367,2,400000,7,1.75e-05
-45.9184,41.8367,3,400000,12,3e-05
-45.9184,41.8367,4,400000,4,1e-05
-45.9184,41.8367,5,400000,0,0.0
-45.9184,43.8776,0,400000,8,2e-05
-45.9184,43.8776,1,400000,8,2e-05
-45.9184,43.8776,2,400000,8,2e-05
-45.9184,43.8776,3,400000,12,3e-05
-45.9184,43.8776,4,400000,1,2.5e-06
-45.9184,43.8776,5,400000,1,2.5e-06
-45.9184,45.9184,0,400000,3,7.5e-06
-45.9184,45.9184,1,400000,8,2e-05
-45.9184,45.9184,2,400000,11,2.75e-05
-45.9184,45.9184,3,400000,11,2.75e-05
-45.9184,45.9184,4,400000,0,0.0
-45.9184,45.9184,5,400000,2,5e-06
-45.9184,47.9592,0,400000,2,5e-06
-45.9184,47.9592,1,400000,6,1.5e-05
-45.9184,47.9592,2,400000,11,2.75e-05
-45.9184,47.9592,3,400000,12,3e-05
-45.9184,47.9592,4,400000,9,2.25e-05
-45.9184,47.9592,5,400000,4,1e-05
-45.9184,50.0,0,400000,1,2.5e-06
-45.9184,50.0,1,400000,3,7.5e-06
-45.9184,50.0,2,400000,15,3.75e-05
-45.9184,50.0,3,400000,14,3.5e-05
-45.9184,50.0,4,400000,0,0.0
-45.9184,50.0,5,400000,4,1e-05
-43.8776,-50.0,0,400000,2,5e-06
-43.8776,-50.0,1,400000,2,5e-06
-43.8776,-50.0,2,400000,4,1e-05
-43.8776,-50.0,3,400000,16,4e-05
-43.8776,-50.0,4,400000,14,3.5e-05
-43.8776,-50.0,5,400000,7,1.75e-05
-43.8776,-47.9592,0,400000,0,0.0
-43.8776,-47.9592,1,400000,4,1e-05
-43.8776,-47.9592,2,400000,0,0.0
-43.8776,-47.9592,3,400000,16,4e-05
-43.8776,-47.9592,4,400000,26,6.5e-05
-43.8776,-47.9592,5,400000,14,3.5e-05
-43.8776,-45.9184,0,400000,4,1e-05
-43.8776,-45.9184,1,400000,1,2.5e-06
-43.8776,-45.9184,2,400000,2,5e-06
-43.8776,-45.9184,3,400000,11,2.75e-05
-43.8776,-45.9184,4,400000,13,3.25e-05
-43.8776,-45.9184,5,400000,9,2.25e-05
-43.8776,-43.8776,0,400000,0,0.0
-43.8776,-43.8776,1,400000,2,5e-06
-43.8776,-43.8776,2,400000,2,5e-06
-43.8776,-43.8776,3,400000,9,2.25e-05
-43.8776,-43.8776,4,400000,17,4.25e-05
-43.8776,-43.8776,5,400000,4,1e-05
-43.8776,-41.8367,0,400000,8,2e-05
-43.8776,-41.8367,1,400000,1,2.5e-06
-43.8776,-41.8367,2,400000,0,0.0
-43.8776,-41.8367,3,400000,10,2.5e-05
-43.8776,-41.8367,4,400000,17,4.25e-05
-43.8776,-41.8367,5,400000,8,2e-05
-43.8776,-39.7959,0,400000,4,1e-05
-43.8776,-39.7959,1,400000,3,7.5e-06
-43.8776,-39.7959,2,400000,0,0.0
-43.8776,-39.7959,3,400000,15,3.75e-05
-43.8776,-39.7959,4,400000,26,6.5e-05
-43.8776,-39.7959,5,400000,4,1e-05
-43.8776,-37.7551,0,400000,1,2.5e-06
-43.8776,-37.7551,1,400000,1,2.5e-06
-43.8776,-37.7551,2,400000,1,2.5e-06
-43.8776,-37.7551,3,400000,18,4.5e-05
-43.8776,-37.7551,4,400000,20,5e-05
-43.8776,-37.7551,5,400000,4,1e-05
-43.8776,-35.7143,0,400000,1,2.5e-06
-43.8776,-35.7143,1,400000,2,5e-06
-43.8776,-35.7143,2,400000,1,2.5e-06
-43.8776,-35.7143,3,400000,16,4e-05
-43.8776,-35.7143,4,400000,20,5e-05
-43.8776,-35.7143,5,400000,10,2.5e-05
-43.8776,-33.6735,0,400000,5,1.25e-05
-43.8776,-33.6735,1,400000,4,1e-05
-43.8776,-33.6735,2,400000,4,1e-05
-43.8776,-33.6735,3,400000,13,3.25e-05
-43.8776,-33.6735,4,400000,21,5.25e-05
-43.8776,-33.6735,5,400000,5,1.25e-05
-43.8776,-31.6327,0,400000,6,1.5e-05
-43.8776,-31.6327,1,400000,9,2.25e-05
-43.8776,-31.6327,2,400000,3,7.5e-06
-43.8776,-31.6327,3,400000,27,6.75e-05
-43.8776,-31.6327,4,400000,22,5.5e-05
-43.8776,-31.6327,5,400000,6,1.5e-05
-43.8776,-29.5918,0,400000,3,7.5e-06
-43.8776,-29.5918,1,400000,10,2.5e-05
-43.8776,-29.5918,2,400000,0,0.0
-43.8776,-29.5918,3,400000,19,4.75e-05
-43.8776,-29.5918,4,400000,40,0.0001
-43.8776,-29.5918,5,400000,5,1.25e-05
-43.8776,-27.551,0,400000,7,1.75e-05
-43.8776,-27.551,1,400000,5,1.25e-05
-43.8776,-27.551,2,400000,6,1.5e-05
-43.8776,-27.551,3,400000,11,2.75e-05
-43.8776,-27.551,4,400000,17,4.25e-05
-43.8776,-27.551,5,400000,3,7.5e-06
-43.8776,-25.5102,0,400000,5,1.25e-05
-43.8776,-25.5102,1,400000,2,5e-06
-43.8776,-25.5102,2,400000,0,0.0
-43.8776,-25.5102,3,400000,32,8e-05
-43.8776,-25.5102,4,400000,17,4.25e-05
-43.8776,-25.5102,5,400000,15,3.75e-05
-43.8776,-23.4694,0,400000,9,2.25e-05
-43.8776,-23.4694,1,400000,6,1.5e-05
-43.8776,-23.4694,2,400000,2,5e-06
-43.8776,-23.4694,3,400000,21,5.25e-05
-43.8776,-23.4694,4,400000,24,6e-05
-43.8776,-23.4694,5,400000,3,7.5e-06
-43.8776,-21.4286,0,400000,15,3.75e-05
-43.8776,-21.4286,1,400000,5,1.25e-05
-43.8776,-21.4286,2,400000,7,1.75e-05
-43.8776,-21.4286,3,400000,23,5.75e-05
-43.8776,-21.4286,4,400000,46,0.000115
-43.8776,-21.4286,5,400000,2,5e-06
-43.8776,-19.3878,0,400000,8,2e-05
-43.8776,-19.3878,1,400000,2,5e-06
-43.8776,-19.3878,2,400000,6,1.5e-05
-43.8776,-19.3878,3,400000,28,7e-05
-43.8776,-19.3878,4,400000,15,3.75e-05
-43.8776,-19.3878,5,400000,3,7.5e-06
-43.8776,-17.3469,0,400000,13,3.25e-05
-43.8776,-17.3469,1,400000,4,1e-05
-43.8776,-17.3469,2,400000,7,1.75e-05
-43.8776,-17.3469,3,400000,16,4e-05
-43.8776,-17.3469,4,400000,28,7e-05
-43.8776,-17.3469,5,400000,0,0.0
-43.8776,-15.3061,0,400000,6,1.5e-05
-43.8776,-15.3061,1,400000,6,1.5e-05
-43.8776,-15.3061,2,400000,7,1.75e-05
-43.8776,-15.3061,3,400000,19,4.75e-05
-43.8776,-15.3061,4,400000,27,6.75e-05
-43.8776,-15.3061,5,400000,3,7.5e-06
-43.8776,-13.2653,0,400000,3,7.5e-06
-43.8776,-13.2653,1,400000,4,1e-05
-43.8776,-13.2653,2,400000,10,2.5e-05
-43.8776,-13.2653,3,400000,38,9.5e-05
-43.8776,-13.2653,4,400000,24,6e-05
-43.8776,-13.2653,5,400000,2,5e-06
-43.8776,-11.2245,0,400000,10,2.5e-05
-43.8776,-11.2245,1,400000,2,5e-06
-43.8776,-11.2245,2,400000,9,2.25e-05
-43.8776,-11.2245,3,400000,22,5.5e-05
-43.8776,-11.2245,4,400000,25,6.25e-05
-43.8776,-11.2245,5,400000,3,7.5e-06
-43.8776,-9.18367,0,400000,9,2.25e-05
-43.8776,-9.18367,1,400000,7,1.75e-05
-43.8776,-9.18367,2,400000,11,2.75e-05
-43.8776,-9.18367,3,400000,45,0.0001125
-43.8776,-9.18367,4,400000,8,2e-05
-43.8776,-9.18367,5,400000,4,1e-05
-43.8776,-7.14286,0,400000,0,0.0
-43.8776,-7.14286,1,400000,2,5e-06
-43.8776,-7.14286,2,400000,19,4.75e-05
-43.8776,-7.14286,3,400000,26,6.5e-05
-43.8776,-7.14286,4,400000,13,3.25e-05
-43.8776,-7.14286,5,400000,8,2e-05
-43.8776,-5.10204,0,400000,3,7.5e-06
-43.8776,-5.10204,1,400000,10,2.5e-05
-43.8776,-5.10204,2,400000,15,3.75e-05
-43.8776,-5.10204,3,400000,32,8e-05
-43.8776,-5.10204,4,400000,25,6.25e-05
-43.8776,-5.10204,5,400000,6,1.5e-05
-43.8776,-3.06122,0,400000,7,1.75e-05
-43.8776,-3.06122,1,400000,7,1.75e-05
-43.8776,-3.06122,2,400000,10,2.5e-05
-43.8776,-3.06122,3,400000,42,0.000105
-43.8776,-3.06122,4,400000,17,4.25e-05
-43.8776,-3.06122,5,400000,5,1.25e-05
-43.8776,-1.02041,0,400000,11,2.75e-05
-43.8776,-1.02041,1,400000,8,2e-05
-43.8776,-1.02041,2,400000,19,4.75e-05
-43.8776,-1.02041,3,400000,38,9.5e-05
-43.8776,-1.02041,4,400000,19,4.75e-05
-43.8776,-1.02041,5,400000,3,7.5e-06
-43.8776,1.02041,0,400000,5,1.25e-05
-43.8776,1.02041,1,400000,5,1.25e-05
-43.8776,1.02041,2,400000,16,4e-05
-43.8776,1.02041,3,400000,35,8.75e-05
-43.8776,1.02041,4,400000,12,3e-05
-43.8776,1.02041,5,400000,2,5e-06
-43.8776,3.06122,0,400000,3,7.5e-06
-43.8776,3.06122,1,400000,4,1e-05
-43.8776,3.06122,2,400000,29,7.25e-05
-43.8776,3.06122,3,400000,44,0.00011
-43.8776,3.06122,4,400000,15,3.75e-05
-43.8776,3.06122,5,400000,2,5e-06
-43.8776,5.10204,0,400000,8,2e-05
-43.8776,5.10204,1,400000,12,3e-05
-43.8776,5.10204,2,400000,17,4.25e-05
-43.8776,5.10204,3,400000,42,0.000105
-43.8776,5.10204,4,400000,15,3.75e-05
-43.8776,5.10204,5,400000,7,1.75e-05
-43.8776,7.14286,0,400000,3,7.5e-06
-43.8776,7.14286,1,400000,10,2.5e-05
-43.8776,7.14286,2,400000,41,0.0001025
-43.8776,7.14286,3,400000,37,9.25e-05
-43.8776,7.14286,4,400000,7,1.75e-05
-43.8776,7.14286,5,400000,3,7.5e-06
-43.8776,9.18367,0,400000,8,2e-05
-43.8776,9.18367,1,400000,11,2.75e-05
-43.8776,9.18367,2,400000,11,2.75e-05
-43.8776,9.18367,3,400000,40,0.0001
-43.8776,9.18367,4,400000,9,2.25e-05
-43.8776,9.18367,5,400000,1,2.5e-06
-43.8776,11.2245,0,400000,1,2.5e-06
-43.8776,11.2245,1,400000,12,3e-05
-43.8776,11.2245,2,400000,24,6e-05
-43.8776,11.2245,3,400000,42,0.000105
-43.8776,11.2245,4,400000,12,3e-05
-43.8776,11.2245,5,400000,5,1.25e-05
-43.8776,13.2653,0,400000,6,1.5e-05
-43.8776,13.2653,1,400000,1,2.5e-06
-43.8776,13.2653,2,400000,33,8.25e-05
-43.8776,13.2653,3,400000,35,8.75e-05
-43.8776,13.2653,4,400000,8,2e-05
-43.8776,13.2653,5,400000,3,7.5e-06
-43.8776,15.3061,0,400000,3,7.5e-06
-43.8776,15.3061,1,400000,2,5e-06
-43.8776,15.3061,2,400000,32,8e-05
-43.8776,15.3061,3,400000,54,0.000135
-43.8776,15.3061,4,400000,7,1.75e-05
-43.8776,15.3061,5,400000,4,1e-05
-43.8776,17.3469,0,400000,13,3.25e-05
-43.8776,17.3469,1,400000,9,2.25e-05
-43.8776,17.3469,2,400000,27,6.75e-05
-43.8776,17.3469,3,400000,44,0.00011
-43.8776,17.3469,4,400000,13,3.25e-05
-43.8776,17.3469,5,400000,12,3e-05
-43.8776,19.3878,0,400000,4,1e-05
-43.8776,19.3878,1,400000,12,3e-05
-43.8776,19.3878,2,400000,20,5e-05
-43.8776,19.3878,3,400000,14,3.5e-05
-43.8776,19.3878,4,400000,6,1.5e-05
-43.8776,19.3878,5,400000,6,1.5e-05
-43.8776,21.4286,0,400000,9,2.25e-05
-43.8776,21.4286,1,400000,1,2.5e-06
-43.8776,21.4286,2,400000,24,6e-05
-43.8776,21.4286,3,400000,26,6.5e-05
-43.8776,21.4286,4,400000,2,5e-06
-43.8776,21.4286,5,400000,10,2.5e-05
-43.8776,23.4694,0,400000,3,7.5e-06
-43.8776,23.4694,1,400000,6,1.5e-05
-43.8776,23.4694,2,400000,17,4.25e-05
-43.8776,23.4694,3,400000,29,7.25e-05
-43.8776,23.4694,4,400000,4,1e-05
-43.8776,23.4694,5,400000,2,5e-06
-43.8776,25.5102,0,400000,4,1e-05
-43.8776,25.5102,1,400000,2,5e-06
-43.8776,25.5102,2,400000,59,0.0001475
-43.8776,25.5102,3,400000,31,7.75e-05
-43.8776,25.5102,4,400000,2,5e-06
-43.8776,25.5102,5,400000,4,1e-05
-43.8776,27.551,0,400000,3,7.5e-06
-43.8776,27.551,1,400000,4,1e-05
-43.8776,27.551,2,400000,25,6.25e-05
-43.8776,27.551,3,400000,27,6.75e-05
-43.8776,27.551,4,400000,7,1.75e-05
-43.8776,27.551,5,400000,4,1e-05
-43.8776,29.5918,0,400000,2,5e-06
-43.8776,29.5918,1,400000,3,7.5e-06
-43.8776,29.5918,2,400000,24,6e-05
-43.8776,29.5918,3,400000,13,3.25e-05
-43.8776,29.5918,4,400000,13,3.25e-05
-43.8776,29.5918,5,400000,3,7.5e-06
-43.8776,31.6327,0,400000,2,5e-06
-43.8776,31.6327,1,400000,6,1.5e-05
-43.8776,31.6327,2,400000,15,3.75e-05
-43.8776,31.6327,3,400000,19,4.75e-05
